task,family,model,metric,rule_id,path,line,confirmed,coder
M4,F1,rql,C4d,RQL-C4d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/rql/core.rql,17,YES,Codex-manual
M4,F1,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/rql/core.rql,18,YES,Codex-manual
M4,F1,rql,C3d,RQL-C3d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/rql/core.rql,18,YES,Codex-manual
M4,F1,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/rql/core.rql,19,YES,Codex-manual
M4,F1,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/rql/core.rql,20,YES,Codex-manual
M4,F1,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/rql/core.rql,21,YES,Codex-manual
M4,F1,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,41,YES,Codex-manual
M4,F1,python,C1,PY-C1-SLOT,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,42,YES,Codex-manual
M4,F1,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,43,YES,Codex-manual
M4,F1,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,44,YES,Codex-manual
M4,F1,python,C1,PY-C1-NESTED,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,48,YES,Codex-manual
M4,F1,python,C5,PY-C5-WARMUP,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,51,YES,Codex-manual
M4,F1,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,46,YES,Codex-manual
M4,F1,python,C3,PY-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,39,YES,Codex-manual
M4,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,35,YES,Codex-manual
M4,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,36,YES,Codex-manual
M4,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,37,YES,Codex-manual
M4,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,38,YES,Codex-manual
M4,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,40,YES,Codex-manual
M4,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,45,YES,Codex-manual
M4,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,47,YES,Codex-manual
M4,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,53,YES,Codex-manual
M4,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,54,YES,Codex-manual
M4,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,55,YES,Codex-manual
M4,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,49,YES,Codex-manual
M4,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,52,YES,Codex-manual
M4,F1,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,49,YES,Codex-manual
M4,F1,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,50,YES,Codex-manual
M4,F1,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,51,YES,Codex-manual
M4,F1,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,52,YES,Codex-manual
M4,F1,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,55,YES,Codex-manual
M4,F1,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,83,YES,Codex-manual
M4,F1,flink,C5,JAVA-C5-WARMUP,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,87,YES,Codex-manual
M4,F1,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,91,YES,Codex-manual
M4,F1,flink,C3,JAVA-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,70,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,36,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,37,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,38,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,39,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,40,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,43,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,44,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,48,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,54,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,57,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,62,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,63,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,67,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,68,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,69,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,73,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,77,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,78,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,82,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,84,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,86,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,88,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,90,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,92,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,95,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,97,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,98,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,102,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,105,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,106,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,107,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,184,YES,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,185,YES,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,19,YES,Codex-manual
M4,F2,rql,C4d,RQL-C4d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,19,YES,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,20,YES,Codex-manual
M4,F2,rql,C4d,RQL-C4d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,20,YES,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,21,YES,Codex-manual
M4,F2,rql,C4d,RQL-C4d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,21,YES,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,23,YES,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,25,YES,Codex-manual
M4,F2,rql,C3d,RQL-C3d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,25,YES,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,26,YES,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,27,YES,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,29,YES,Codex-manual
M4,F2,rql,C3d,RQL-C3d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,29,YES,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,30,YES,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,31,YES,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,33,YES,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,35,YES,Codex-manual
M4,F2,rql,C3d,RQL-C3d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,35,YES,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,36,YES,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,38,YES,Codex-manual
M4,F2,rql,C3d,RQL-C3d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,38,YES,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,39,YES,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,41,YES,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,42,YES,Codex-manual
M4,F2,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,58,YES,Codex-manual
M4,F2,python,C1,PY-C1-SLOT,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,59,YES,Codex-manual
M4,F2,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,60,YES,Codex-manual
M4,F2,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,61,YES,Codex-manual
M4,F2,python,C1,PY-C1-NESTED,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,66,YES,Codex-manual
M4,F2,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,63,YES,Codex-manual
M4,F2,python,C1,PY-C1-NESTED,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,72,YES,Codex-manual
M4,F2,python,C1,PY-C1-NESTED,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,79,YES,Codex-manual
M4,F2,python,C1,PY-C1-NESTED,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,87,YES,Codex-manual
M4,F2,python,C2,PY-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,50,YES,Codex-manual
M4,F2,python,C2,PY-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,51,YES,Codex-manual
M4,F2,python,C2,PY-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,52,YES,Codex-manual
M4,F2,python,C2,PY-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,53,YES,Codex-manual
M4,F2,python,C2,PY-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,54,YES,Codex-manual
M4,F2,python,C2,PY-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,55,YES,Codex-manual
M4,F2,python,C3,PY-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,46,YES,Codex-manual
M4,F2,python,C3,PY-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,47,YES,Codex-manual
M4,F2,python,C3,PY-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,48,YES,Codex-manual
M4,F2,python,C3,PY-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,49,YES,Codex-manual
M4,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,39,YES,Codex-manual
M4,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,40,YES,Codex-manual
M4,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,41,YES,Codex-manual
M4,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,42,YES,Codex-manual
M4,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,43,YES,Codex-manual
M4,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,44,YES,Codex-manual
M4,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,45,YES,Codex-manual
M4,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,56,YES,Codex-manual
M4,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,57,YES,Codex-manual
M4,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,62,YES,Codex-manual
M4,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,64,YES,Codex-manual
M4,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,70,YES,Codex-manual
M4,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,94,YES,Codex-manual
M4,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,67,YES,Codex-manual
M4,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,71,YES,Codex-manual
M4,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,76,YES,Codex-manual
M4,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,95,YES,Codex-manual
M4,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,96,YES,Codex-manual
M4,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,97,YES,Codex-manual
M4,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,73,YES,Codex-manual
M4,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,77,YES,Codex-manual
M4,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,78,YES,Codex-manual
M4,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,83,YES,Codex-manual
M4,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,80,YES,Codex-manual
M4,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,84,YES,Codex-manual
M4,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,86,YES,Codex-manual
M4,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,91,YES,Codex-manual
M4,F2,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,88,YES,Codex-manual
M4,F2,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,67,YES,Codex-manual
M4,F2,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,68,YES,Codex-manual
M4,F2,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,69,YES,Codex-manual
M4,F2,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,70,YES,Codex-manual
M4,F2,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,73,YES,Codex-manual
M4,F2,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,107,YES,Codex-manual
M4,F2,flink,C5,JAVA-C5-WARMUP,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,112,YES,Codex-manual
M4,F2,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,116,YES,Codex-manual
M4,F2,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,144,YES,Codex-manual
M4,F2,flink,C5,JAVA-C5-WARMUP,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,149,YES,Codex-manual
M4,F2,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,153,YES,Codex-manual
M4,F2,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,178,YES,Codex-manual
M4,F2,flink,C5,JAVA-C5-WARMUP,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,183,YES,Codex-manual
M4,F2,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,187,YES,Codex-manual
M4,F2,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,210,YES,Codex-manual
M4,F2,flink,C5,JAVA-C5-WARMUP,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,215,YES,Codex-manual
M4,F2,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,219,YES,Codex-manual
M4,F2,flink,C3,JAVA-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,91,YES,Codex-manual
M4,F2,flink,C2,JAVA-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,92,YES,Codex-manual
M4,F2,flink,C3,JAVA-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,128,YES,Codex-manual
M4,F2,flink,C2,JAVA-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,129,YES,Codex-manual
M4,F2,flink,C3,JAVA-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,164,YES,Codex-manual
M4,F2,flink,C2,JAVA-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,165,YES,Codex-manual
M4,F2,flink,C3,JAVA-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,198,YES,Codex-manual
M4,F2,flink,C2,JAVA-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,199,YES,Codex-manual
M4,F2,flink,C2,JAVA-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,234,YES,Codex-manual
M4,F2,flink,C2,JAVA-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,235,YES,Codex-manual
M4,F2,flink,C2,JAVA-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,236,YES,Codex-manual
M4,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,54,YES,Codex-manual
M4,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,55,YES,Codex-manual
M4,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,56,YES,Codex-manual
M4,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,57,YES,Codex-manual
M4,F2,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/flink/F2Ecg.java,58,YES,Codex-manual
