task,family,model,metric,rule_id,path,line,confirmed,coder
M3,F3,python,C2,PY-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/python/core.py,55,,Codex-manual
M3,F3,python,C2,PY-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/python/core.py,52,,Codex-manual
M3,F3,python,C2,PY-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/python/core.py,53,,Codex-manual
M3,F3,python,C3,PY-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/python/core.py,54,,Codex-manual
M3,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/python/core.py,45,,Codex-manual
M3,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/python/core.py,46,,Codex-manual
M3,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/python/core.py,47,,Codex-manual
M3,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/python/core.py,48,,Codex-manual
M3,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/python/core.py,49,,Codex-manual
M3,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/python/core.py,51,,Codex-manual
M3,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/python/core.py,56,,Codex-manual
M3,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/python/core.py,61,,Codex-manual
M3,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/python/core.py,63,,Codex-manual
M3,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/python/core.py,64,,Codex-manual
M3,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/python/core.py,76,,Codex-manual
M3,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/python/core.py,65,,Codex-manual
M3,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/python/core.py,68,,Codex-manual
M3,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/python/core.py,71,,Codex-manual
M3,F3,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/python/core.py,75,,Codex-manual
M3,F3,flink,C5,JAVA-C5-CONSTANT,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,42,,Codex-manual
M3,F3,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,58,,Codex-manual
M3,F3,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,59,,Codex-manual
M3,F3,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,60,,Codex-manual
M3,F3,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,61,,Codex-manual
M3,F3,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,64,,Codex-manual
M3,F3,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,102,,Codex-manual
M3,F3,flink,C5,JAVA-C5-WARMUP,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,107,,Codex-manual
M3,F3,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,111,,Codex-manual
M3,F3,flink,C3,JAVA-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,91,,Codex-manual
M3,F3,flink,C2,JAVA-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,92,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,38,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,39,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,40,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,41,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,43,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,44,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,45,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,46,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,49,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,50,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,51,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,55,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,56,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,57,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,63,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,66,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,67,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,69,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,70,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,72,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,73,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,75,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,80,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,81,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,89,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,90,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,95,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,96,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,97,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,101,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,103,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,105,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,106,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,108,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,110,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,112,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,114,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,185,,Codex-manual
M3,F3,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M3/F3_multirate/flink/F3Multirate.java,186,,Codex-manual
M4,F1,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/rql/core.rql,16,,Codex-manual
M4,F1,rql,C4d,RQL-C4d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/rql/core.rql,16,,Codex-manual
M4,F1,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/rql/core.rql,17,,Codex-manual
M4,F1,rql,C4d,RQL-C4d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/rql/core.rql,17,,Codex-manual
M4,F1,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/rql/core.rql,18,,Codex-manual
M4,F1,rql,C3d,RQL-C3d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/rql/core.rql,18,,Codex-manual
M4,F1,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/rql/core.rql,19,,Codex-manual
M4,F1,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/rql/core.rql,20,,Codex-manual
M4,F1,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/rql/core.rql,21,,Codex-manual
M4,F1,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,41,,Codex-manual
M4,F1,python,C1,PY-C1-SLOT,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,42,,Codex-manual
M4,F1,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,43,,Codex-manual
M4,F1,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,44,,Codex-manual
M4,F1,python,C1,PY-C1-NESTED,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,48,,Codex-manual
M4,F1,python,C5,PY-C5-WARMUP,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,51,,Codex-manual
M4,F1,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,46,,Codex-manual
M4,F1,python,C3,PY-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,39,,Codex-manual
M4,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,35,,Codex-manual
M4,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,36,,Codex-manual
M4,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,37,,Codex-manual
M4,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,38,,Codex-manual
M4,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,40,,Codex-manual
M4,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,45,,Codex-manual
M4,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,47,,Codex-manual
M4,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,53,,Codex-manual
M4,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,54,,Codex-manual
M4,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,55,,Codex-manual
M4,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,49,,Codex-manual
M4,F1,python,C7,PY-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/python/core.py,52,,Codex-manual
M4,F1,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,49,,Codex-manual
M4,F1,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,50,,Codex-manual
M4,F1,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,51,,Codex-manual
M4,F1,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,52,,Codex-manual
M4,F1,flink,C4,JAVA-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,55,,Codex-manual
M4,F1,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,83,,Codex-manual
M4,F1,flink,C5,JAVA-C5-WARMUP,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,87,,Codex-manual
M4,F1,flink,C1,JAVA-C1,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,91,,Codex-manual
M4,F1,flink,C3,JAVA-C3-WINDOW,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,70,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,36,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,37,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,38,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,39,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,40,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,43,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,44,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,48,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,54,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,57,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,62,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,63,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,67,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,68,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,69,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,73,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,77,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,78,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,82,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,84,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,86,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,88,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,90,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,92,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,95,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,97,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,98,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,102,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,105,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,106,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,107,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,184,,Codex-manual
M4,F1,flink,C7,JAVA-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F1_fir/flink/F1Fir.java,185,,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,19,,Codex-manual
M4,F2,rql,C4d,RQL-C4d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,19,,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,20,,Codex-manual
M4,F2,rql,C4d,RQL-C4d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,20,,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,21,,Codex-manual
M4,F2,rql,C4d,RQL-C4d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,21,,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,23,,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,25,,Codex-manual
M4,F2,rql,C3d,RQL-C3d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,25,,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,26,,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,27,,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,29,,Codex-manual
M4,F2,rql,C3d,RQL-C3d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,29,,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,30,,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,31,,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,33,,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,35,,Codex-manual
M4,F2,rql,C3d,RQL-C3d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,35,,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,36,,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,38,,Codex-manual
M4,F2,rql,C3d,RQL-C3d,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,38,,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,39,,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,41,,Codex-manual
M4,F2,rql,C7,RQL-C7,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/rql/core.rql,42,,Codex-manual
M4,F2,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,58,,Codex-manual
M4,F2,python,C1,PY-C1-SLOT,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,59,,Codex-manual
M4,F2,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,60,,Codex-manual
M4,F2,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,61,,Codex-manual
M4,F2,python,C1,PY-C1-NESTED,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,66,,Codex-manual
M4,F2,python,C4,PY-C4,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,63,,Codex-manual
M4,F2,python,C1,PY-C1-NESTED,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,72,,Codex-manual
M4,F2,python,C1,PY-C1-NESTED,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,79,,Codex-manual
M4,F2,python,C1,PY-C1-NESTED,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,87,,Codex-manual
M4,F2,python,C2,PY-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,50,,Codex-manual
M4,F2,python,C2,PY-C2-STATE,/home/michal/github/rdb-experiment/results_20260801_K22v5/tasks/M4/F2_ecg/python/core.py,51,,Codex-manual
